"long","lat"
-52.6792018911098,-8.49155142540607
-71.8366210377453,-7.52359669774905
-53.0482406658738,-9.17342654340763
-53.0079651421277,-32.0211875916577
-54.5850524201753,-12.6516102013184
-62.2618689194129,-7.88471516891325
-67.0862874017434,-8.99120102668431
-70.7176165144941,-8.46741907157946
-60.1796077730558,-5.19098458749398
-49.1191777034696,-11.5506160987473
-39.1013483256694,-9.32411901304023
-61.8439766167258,-2.71961574353705
-51.9649420140638,-5.17987472346199
-50.644205732752,-3.41249839647725
-52.0953250394299,-3.03526892439957
-45.607771788199,-14.303942486516
-57.7954610310114,-13.498427310484
-54.6861727783845,-13.1984882306245
-55.9212582650127,-5.92866434882372
-58.589593484545,-2.08919453846066
-64.8375456653869,-1.01562159918112
-69.6465375509389,-6.3073617520004
-56.1346516691369,-1.9006337736159
-44.0124141936826,-14.6890217608601
-51.2478866287925,-16.7277898484891
-64.8032740088327,-4.81584595874864
-47.6641687815495,-5.92220933224634
-58.55294038972,-12.4645378588237
-51.8446729700041,-23.3608309999691
-46.1137836447153,-17.884593335715
-72.6521392227455,-5.42157695930382
-46.4734353939144,-2.33957670839531
-49.9902570217274,-22.6265502067447
-36.5432659056276,-7.30183070526298
-53.7146885487089,-14.194958023759
-56.9572873883059,-12.3797367872779
-51.3640340602979,-25.2697456934905
-60.1484568392798,4.47900011432611
-71.9932692425956,-5.44188678650556
-53.3305735327319,-28.0368206298506
-64.1239069142934,-9.79556049978904
-38.9014425913031,-10.4003946447898
-68.7269738425097,-3.42182561249608
-66.1126014836284,-8.10694748268921
-46.3509955306268,-18.8509860051299
-55.4142462124105,1.89933317369304
-55.7428061281321,-14.7542635063575
-43.1450145653143,-21.7225577475984
-50.3784851157677,-20.9341684707201
-55.5726159459938,-0.569458622951679
-64.540558310414,-0.0960665344115341
-49.7474515548139,-0.170614114542644
-55.6100134123873,-30.7950172866171
-37.6011147581677,-9.64078573877565
-51.1402704089106,-28.099452765476
-62.1286291203691,-6.68237263741459
-42.395685855611,-12.2541825412087
-51.1019383106606,-28.9715797850968
-68.1545003108875,-4.73097940784607
-51.774080937644,2.82857228018992
-50.2403105626827,-29.2499674278005
-69.7334817414099,-6.43473250751188
-44.6961477313558,-9.77316050139706
-53.4815229048662,-3.11404949198706
-59.1920007759881,-7.43039780104975
-49.5567499640649,-7.7874002284001
-60.5963624344141,2.22536144919243
-40.759332434726,-9.28158984834358
-71.6939590766797,-4.63489986451406
-48.455826894885,-6.62644794405741
-66.903088521872,-4.13077958271682
-52.0209831388605,-15.7142633777544
-55.4259774271876,-3.59737634034108
-41.7520160770011,-11.7345148496494
-61.8936025791368,-10.0546161276365
-52.9727390835478,-14.4983877010416
-54.7356381305058,-17.2617508234804
-45.8591415851853,-11.9308597648267
-51.1023847528217,-28.0099182785139
-56.1325763374086,-17.4026060665677
-56.7869861526816,-13.5156457745045
-57.2513887400208,-15.6353735144115
-59.9455196894863,-0.510338002901534
-41.7860359450532,-21.8830571973818
-43.7086122053941,-2.58514606839868
-65.2234834363059,-3.10291613931355
-47.0143765777955,-14.7752610620904
-41.6281259703798,-18.0777310340287
-50.9893382318835,-0.16363949578939
-68.0807468277292,0.828586201378009
-58.3031865018868,-11.0502273773163
-45.568914072517,-10.3196978545711
-68.843744365423,-3.45871651318075
-63.3130826257074,-11.947609582309
-57.5046042362762,-17.9371188520578
-56.5799669411827,-21.2952570588098
-50.448329844142,1.41348382144998
-47.2381672620776,-5.66891488866824
-53.7497714969096,-29.8787187230766
-55.4698206308855,0.490272712387487
-60.5863305292644,-3.10766057241058
-59.5084468122229,-0.4054036595345
-53.48296716775,-1.15035290109069
-64.5274439510592,-10.9718422472761
-47.3782483489554,-18.4829154228898
-63.7608684857182,1.59513563764132
-40.6069740938217,-14.692971367757
-52.6200423663457,-22.9138846966192
-52.8402241696855,-8.7206016307468
-37.4306300414998,-5.27836640313349
-51.9434766448665,-3.62700721620373
-48.7458046791007,-21.9243278304928
-40.919705345752,-19.8440667033814
-60.3292714115255,5.05083352637821
-39.5723958234686,-16.3844402530618
-58.99989691163,-1.47423980452116
-67.8531862738387,1.88718343316721
-45.86439581507,-4.71066914466026
-43.1728707231481,-22.4047552304013
-63.2855065400148,3.04133591020085
-52.7475622276764,1.60960340552954
-69.6361897014591,-5.705559485605
-51.4172979440433,-15.6000177136209
-52.4998967886216,-31.4756156071173
-61.5837777733028,1.08479542550793
-51.5687644411605,-1.54244964778847
-51.7397274256526,-20.0032047656718
-63.4949897494224,2.02377038317189
-47.8238645458886,-12.7355469344546
-57.0814858507076,-1.48545883714651
-55.6011843449297,-21.8654413520518
-53.2199534032882,0.848293298775424
-48.8770631834728,-25.2351581147891
-38.8446754987477,-9.38501509644945
-49.6939012190801,-4.94975461322492
-45.9297496039502,-9.48697311284744
-54.213948119939,1.92994850157522
-49.5425562123326,-7.0899014760891
-60.8833202596005,1.10663194174447
-43.8236615779508,-17.1560896492614
-42.563132167398,-4.96788224934963
-60.8784515112278,-10.5960155448456
-52.0699220116925,-26.8694307773761
-64.5558732546104,-9.26306136120279
-71.4774717094001,-5.7091700513101
-46.9154560161436,-16.9163333465482
-62.796486865363,-5.52825592924031
-55.9042786851857,-0.361739573817758
-42.9567147295491,-12.8787471632524
-50.0919914849039,-20.1689195385917
-67.4700983502064,-1.45333422326014
-62.6537167306764,-9.19778189400065
-69.9902100740537,-8.56761392300222
-48.8062348024716,-4.47126126587928
-54.9693147296932,-5.96280984876595
-71.9728509986736,-9.72841556576734
-57.4195844789059,-7.82426822175534
-67.2450560702233,-8.60779425987886
-53.7058874705977,-12.7510231698179
-45.5641391825232,-16.3995804446238
-63.5176080316422,1.03312761698371
-59.0860809543371,-4.73758308590673
-50.0915103687459,-18.7249221209373
-44.2425984939141,-13.9126288943616
-53.2027791592917,-14.8015700300312
-48.1259936373275,-24.1506234461467
-60.176116903522,-14.9612476861833
-51.7935507494797,-0.135742128902535
-54.5082681837486,-31.171380903424
-42.8254898376177,-7.65786394003608
-49.1320867830935,-13.5279731512879
-61.2945176115431,-5.55562459278393
-45.2183416657718,-19.8393625533955
-59.8632362559593,-14.8547333819785
-47.7557985336425,-17.7053777439828
-41.1102410709829,-19.8747813720495
-60.0180637238752,-14.5227358306485
-48.6829219721772,-25.5215897543283
-62.0905060751039,-7.20744298901352
-40.1342651240394,-5.38040283308223
-44.5164605947855,-19.8556312261296
-57.7815400151214,-13.9132267375111
-49.3556185107421,-9.57328549590669
-56.1739630266429,-29.543494353766
-47.9555463904379,-18.095749510643
-41.1759916506265,-2.91527184930615
-43.8638554774897,-22.7640463288536
-40.9496948950773,-12.5941954325049
-67.7290004555166,-10.6542327695804
-59.3444701913994,-10.7914874836791
-56.3122677832662,-2.40112912948289
-42.4841768805133,-18.2259696763455
-54.1407568516231,-22.1393097837602
-63.1157290299401,-2.26940832479349
-52.3929783579637,-1.79811975945559
-62.9036836549576,-1.99642368728351
-50.1567680184781,-25.3931566963926
-43.2157349723932,-21.8429945035388
-39.9282170997657,-17.9680788980076
-65.2883142038369,-6.6949506777866
-64.6715184859816,-0.719150272996288
-48.8013657177643,-11.0685986013715
-58.2856471876853,-13.9751082811531
-61.4028580334268,-9.23432590578034
-63.0897790695645,1.28847969644118
-53.5996715168276,-27.3360913446115
-54.0101799293507,0.542483121247031
-42.8856454699,-3.38966239585393
-50.8666054316557,-18.7503119163893
-42.0446039334535,-3.67224306080802
-46.8527909387376,-15.9097106925712
-49.5702611667355,-24.3750121552758
-65.7360853912502,0.740749699773346
-42.18675759832,-13.6143067159064
-53.8905681567043,-17.5856217589945
-55.3642613704535,-5.95067667563461
-40.7880451107018,-7.34334560752963
-66.6177966881652,-2.36961791792745
-42.9004920366119,-18.6918499865149
-70.6312454907613,-5.03217649247712
-56.9711289766742,-11.070683913156
-63.6893526682929,-6.52993687641373
-53.3303185385406,-11.9316408121138
-38.2638405519309,-11.8107366812554
-54.1195764419294,-0.349845083796183
-36.8137273166842,-6.1235756484812
-54.1199411442683,0.147147367180835
-36.3231862113752,-5.98354485126141
-58.4046275971943,-16.0851613348242
-44.2196995089257,-15.6220956651166
-57.0573703749437,-1.09249314695751
-54.3364664332759,-23.9117029430528
-62.1275545522912,-11.0572752504756
-46.4282001958342,-13.6208026877369
-55.631921156199,0.864805032625959
-61.7738181407068,3.99403604589373
-61.0847470042058,-10.4633668843182
-66.9566193396876,1.11039185924096
-56.081571907573,-7.63704595524018
-39.0736426145136,-12.0440594396065
-56.4791428412181,-8.05574336138448
-50.4869512111829,-9.54660189957474
-69.391679974493,-10.0192949512471
-68.1972435322231,-10.2000356697379
-49.9607773661907,1.30469677772756
-57.0694314288748,0.569212223415796
-50.6164506329599,-27.3963444786863
-44.1372629170228,-15.5076716925834
-43.5070712751865,-10.2868680637081
-62.6047250953515,-3.89825301301611
-69.4340419605412,-9.66702080741738
-66.4025024258947,-7.46625804448697
-36.4800592348955,-7.05259839788566
-54.6809619566861,-6.99388450555347
-44.206856340376,-8.68541466478548
-64.798870337661,-10.7281598626395
-62.633698041768,-1.31355152822253
-62.6260715492411,-9.5310950544968
-71.4600988387918,-6.93795813184104
-42.4776245251355,-18.4981111115901
-63.9281420896798,-9.06821302491075
-40.2673995662647,-7.66046091545328
-53.1959249120645,-13.3804099027863
-39.283615768863,-13.9452625105612
-46.9514052887424,-4.36303732282624
-60.37471242537,-11.2722390104912
-41.1531802177429,-15.5185555624586
-66.1716674548168,-3.20202507250856
-54.7776662203637,-21.0338953386637
-40.1455456714517,-13.5277285188123
-54.2246280683209,-2.5138182033411
-49.6837232816443,-21.5771541552475
-58.0609893171476,-10.5349180186322
-53.5050241810686,-31.9989381894283
-56.7371450727521,-5.85985877874614
-50.8257099906596,-20.0796479772699
-44.6435404989068,-3.98191695637245
-64.4288499072568,-7.56319772079888
-57.4633025030638,-11.0315443065754
-64.6261512345227,-8.18069027256771
-56.7708449814797,-20.0604099896438
-55.0500648977887,-19.9890713975616
-56.0478541205586,-17.1235916422721
-64.6621057833708,-2.49148927035176
-55.0187022308614,-2.30908289290534
-54.8945562681913,-4.55369852265278
-55.5192489861991,-0.366645920497049
-51.9881490500292,-20.9678851985001
-60.3568661637894,4.15143785614183
-44.7588616718753,-2.06760563392423
-37.5436962169921,-7.34654117998554
